__id,__created_time,__last_edited_time,Commit,Finished,Eval Recipe,Seed,Primary Metric,Result,Status,Server,Decision Needed,GPU Config,Artifacts,Started,Step,Tier,Name
392ee4d4-7777-810c-aeee-d0016bcf3608,2026-07-03T18:30:00.000Z,2026-07-03T18:30:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-03T18:30:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",123,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.9505, macro_f1=0.8103, jaccard=0.7725, edit=37.0238, segF1@50=0.4012
②object-token det→phase。Δ_phase vs S4 base 0.8986（within-server）",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/t1a_3seed_det456_p123_frozen_001_t1a_3seed_det456_p123_frozen_seed123,"{""start"": ""2026-07-03T18:30:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_3seed_det456_p123_frozen_001_t1a_3seed_det456_p123_frozen_seed123
392ee4d4-7777-8159-b7b9-c874adf98334,2026-07-03T18:30:00.000Z,2026-07-05T00:36:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-05T00:36:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",123,"phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal, jaccard strict)","phase acc=0.9366, macro_f1=0.7927, jaccard=0.7480, edit=39.1071, segF1@50=0.4169
①信号 det→phase。Δ_phase vs S4 base 0.8986±0.0034",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/b2a_det2phase_toolpresence_021_b2a_det2phase_toolpresence_seed123,"{""start"": ""2026-07-03T18:29:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,b2a_det2phase_toolpresence_021_b2a_det2phase_toolpresence_seed123
392ee4d4-7777-811c-9aee-d10ccd3882ce,2026-07-03T18:29:00.000Z,2026-07-05T00:36:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-05T00:36:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",123,"phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal, jaccard strict)","phase acc=0.9248, macro_f1=0.7768, jaccard=0.7255, edit=38.4680, segF1@50=0.3633
①信号 det→phase。Δ_phase vs S4 base 0.8986±0.0034",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/b2a_det2phase_toolpresence_020_b2a_det2phase_toolpresence_seed123,"{""start"": ""2026-07-03T18:29:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,b2a_det2phase_toolpresence_020_b2a_det2phase_toolpresence_seed123
392ee4d4-7777-81dc-94f1-c6dc4a434912,2026-07-03T18:29:00.000Z,2026-07-03T18:29:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-03T18:29:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",123,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.9129, macro_f1=0.7445, jaccard=0.6926, edit=44.0171, segF1@50=0.4485
工程単独分母（凍結 TeCNO）。Δ_phase の基準点",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/phase1/s4_phase_baseline_032_frozen_tecno_phase_baseline_seed123,"{""start"": ""2026-07-03T18:29:00.000+00:00"", ""end"": null, ""time_zone"": null}",S4,must,s4_phase_baseline_032_frozen_tecno_phase_baseline_seed123
392ee4d4-7777-8101-80da-ed9a0a2cb70c,2026-07-03T18:29:00.000Z,2026-07-03T18:29:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-03T18:29:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",123,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.8700, macro_f1=0.6875, jaccard=0.6096, edit=36.1438, segF1@50=0.2829
工程単独分母（凍結 TeCNO）。Δ_phase の基準点",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/phase1/s4_phase_baseline_031_frozen_tecno_phase_baseline_seed123,"{""start"": ""2026-07-03T18:28:00.000+00:00"", ""end"": null, ""time_zone"": null}",S4,must,s4_phase_baseline_031_frozen_tecno_phase_baseline_seed123
392ee4d4-7777-81dc-98fd-ec10f6cad6fb,2026-07-03T18:28:00.000Z,2026-07-03T18:28:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-03T18:28:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",42,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.9512, macro_f1=0.8152, jaccard=0.7804, edit=39.3798, segF1@50=0.4720
②object-token det→phase。Δ_phase vs S4 base 0.8986（within-server）",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/t1a_3seed_det456_p42_aug_001_t1a_3seed_det456_p42_aug_seed42,"{""start"": ""2026-07-03T18:28:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_3seed_det456_p42_aug_001_t1a_3seed_det456_p42_aug_seed42
392ee4d4-7777-81b5-bb6c-eecdb8812018,2026-07-03T18:28:00.000Z,2026-07-03T18:28:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-03T18:28:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",42,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.9518, macro_f1=0.8104, jaccard=0.7734, edit=34.3915, segF1@50=0.3800
②object-token det→phase。Δ_phase vs S4 base 0.8986（within-server）",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/t1a_3seed_det456_p42_frozen_001_t1a_3seed_det456_p42_frozen_seed42,"{""start"": ""2026-07-03T18:27:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_3seed_det456_p42_frozen_001_t1a_3seed_det456_p42_frozen_seed42
392ee4d4-7777-81ee-b0ee-eed3c839b244,2026-07-03T18:27:00.000Z,2026-07-05T00:36:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-05T00:36:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",42,"phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal, jaccard strict)","phase acc=0.9360, macro_f1=0.7915, jaccard=0.7470, edit=40.3284, segF1@50=0.4409
①信号 det→phase。Δ_phase vs S4 base 0.8986±0.0034",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/b2a_det2phase_toolpresence_019_b2a_det2phase_toolpresence_seed42,"{""start"": ""2026-07-03T18:27:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,b2a_det2phase_toolpresence_019_b2a_det2phase_toolpresence_seed42
392ee4d4-7777-81bb-804f-ca7f993fa3ba,2026-07-03T18:27:00.000Z,2026-07-05T00:36:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-05T00:36:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",42,"phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal, jaccard strict)","phase acc=0.9261, macro_f1=0.7737, jaccard=0.7217, edit=40.5051, segF1@50=0.4042
①信号 det→phase。Δ_phase vs S4 base 0.8986±0.0034",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/b2a_det2phase_toolpresence_018_b2a_det2phase_toolpresence_seed42,"{""start"": ""2026-07-03T18:27:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,b2a_det2phase_toolpresence_018_b2a_det2phase_toolpresence_seed42
392ee4d4-7777-816d-9841-ddc022fa3e82,2026-07-03T18:27:00.000Z,2026-07-03T18:27:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-03T18:27:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",42,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.9129, macro_f1=0.7527, jaccard=0.6996, edit=41.1717, segF1@50=0.3908
工程単独分母（凍結 TeCNO）。Δ_phase の基準点",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/phase1/s4_phase_baseline_030_frozen_tecno_phase_baseline_seed42,"{""start"": ""2026-07-03T18:26:00.000+00:00"", ""end"": null, ""time_zone"": null}",S4,must,s4_phase_baseline_030_frozen_tecno_phase_baseline_seed42
392ee4d4-7777-8114-a5af-c5e20a4d5b20,2026-07-03T18:26:00.000Z,2026-07-03T18:26:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-03T18:26:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",42,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.8997, macro_f1=0.6684, jaccard=0.6293, edit=31.5000, segF1@50=0.3519
工程単独分母（凍結 TeCNO）。Δ_phase の基準点",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/phase1/s4_phase_baseline_029_frozen_tecno_phase_baseline_seed42,"{""start"": ""2026-07-03T18:26:00.000+00:00"", ""end"": null, ""time_zone"": null}",S4,must,s4_phase_baseline_029_frozen_tecno_phase_baseline_seed42
392ee4d4-7777-8198-821f-c25b87e3ec55,2026-07-03T17:21:00.000Z,2026-07-03T17:21:00.000Z,1a52c6fde8120bb62eba920ad3c3d8882f309b72,"{""start"": ""2026-07-03T17:21:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",456,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.8403, macro_f1=0.5929, jaccard=0.5118, edit=22.4925, segF1@50=0.2301
工程単独分母（凍結 TeCNO）。Δ_phase の基準点",completed,philip (RTX 6000 Ada),False,"DDP 2GPU (RTX 6000 Ada x2) on philip, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal2/m2/experiments/phase1/s4_phase_baseline_012_frozen_tecno_phase_baseline_aligndetr_seed456,"{""start"": ""2026-07-03T17:21:00.000+00:00"", ""end"": null, ""time_zone"": null}",S4,must,s4_phase_baseline_012_frozen_tecno_phase_baseline_aligndetr_seed456
392ee4d4-7777-8194-a25d-ca253eefecbb,2026-07-03T17:21:00.000Z,2026-07-03T17:21:00.000Z,1a52c6fde8120bb62eba920ad3c3d8882f309b72,"{""start"": ""2026-07-03T17:21:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",123,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.8422, macro_f1=0.5828, jaccard=0.4991, edit=18.0855, segF1@50=0.2752
工程単独分母（凍結 TeCNO）。Δ_phase の基準点",completed,philip (RTX 6000 Ada),False,"DDP 2GPU (RTX 6000 Ada x2) on philip, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal2/m2/experiments/phase1/s4_phase_baseline_011_frozen_tecno_phase_baseline_aligndetr_seed123,"{""start"": ""2026-07-03T17:21:00.000+00:00"", ""end"": null, ""time_zone"": null}",S4,must,s4_phase_baseline_011_frozen_tecno_phase_baseline_aligndetr_seed123
392ee4d4-7777-812f-aa06-c93731b74133,2026-07-03T17:21:00.000Z,2026-07-03T17:21:00.000Z,1a52c6fde8120bb62eba920ad3c3d8882f309b72,"{""start"": ""2026-07-03T17:21:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",42,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.8568, macro_f1=0.6352, jaccard=0.5518, edit=32.0455, segF1@50=0.2420
工程単独分母（凍結 TeCNO）。Δ_phase の基準点",completed,philip (RTX 6000 Ada),False,"DDP 2GPU (RTX 6000 Ada x2) on philip, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal2/m2/experiments/phase1/s4_phase_baseline_010_frozen_tecno_phase_baseline_aligndetr_seed42,"{""start"": ""2026-07-03T17:20:00.000+00:00"", ""end"": null, ""time_zone"": null}",S4,must,s4_phase_baseline_010_frozen_tecno_phase_baseline_aligndetr_seed42
392ee4d4-7777-8196-82ae-d19cc09e626d,2026-07-03T11:31:00.000Z,2026-07-10T17:50:00.000Z,,,"split=val（選定用）。工程側は phase 指標（acc/公式macro-F1）＝検出recipe非該当。TeCNO=Causal MS-TCN（B2a: tool-presence連結 / T1a: region-token連結 の両チャネル）。両アーム（Relation-DETR特徴／AlignDETR特徴）を同一 lecun・同一 recipe/seed/ハイパラ/時系列設定で学習し、唯一の変数を凍結源に限定。3-seed・paired-σ。前段=AlignDETR特徴抽出（台帳 394ee4d4-7777-8133, philip）に依存。",,det→phase Δ = phase acc / 公式 macro-F1（対S4分母）＋ per-phase F1（特に hemostasis）,"凍結源: Relation-DETR で最終確定 (AlignDETR-v2 は paired-σ で下流 Δ_phase -0.0691, |mean|/σ=7.28 で有意に劣る). 3-seed mean acc: Rel 0.9476±0.0003 (Δ vs S4 +0.0490) vs Alg 0.8785±0.0097 (Δ -0.0201). hemostasis F1: Rel 0.8010 vs Alg 0.1788 (4.5倍差). GPU 構成完全一致 (gpu_count=1, eff_bs=1, server=lecun). 意思決定ログ: 399ee4d4-7777-811e-b341-fe6a4bb84924",completed,lecun,True,lecun (RTX A6000 ×2)＝結合実験の主力機（運用ハブ固定ルール）。TeCNO はキャッシュ特徴上の学習で RSS<1GB・軽量。両アーム同一サーバー厳守。,,,S0,must,凍結源の下流有用性比較：Relation-DETR vs AlignDETR の Stage1特徴 → 同一TeCNO で det→phase Δ
392ee4d4-7777-819b-b0e9-dbfd51ed5066,2026-07-03T11:31:00.000Z,2026-07-05T09:16:00.000Z,,,split=val（選定用）／test は報告のみ・選定に使わない。score_thr=0.0系（NMS-free・統一recipe）。原則再解析: val survey の各実験フォルダに per_class_ap.json（15クラス）が既存のため、そこから signature 部分集合の per-class AP を集計（GPU不要）。無い場合のみ AlignDETR val ckpt で classwise 再eval。3-seed・paired-σ。,,"signature部分集合 per-class AP = {Needle Holders, Scalpel, Syringe, Bipolar, Skewer}（特に hemostasis の Bipolar）＋ overall mAP / AP_rare / AP_common","test 3seed unified recipe: Rel-DETR mean bbox_mAP=0.507 σ=0.002 (seed42=0.506,123=0.509,456=0.506), AlignDETR mean=0.505 σ=0.005 (seed42=0.510,123=0.505,456=0.500). Rel-DETR marginal優位 (Δ=+0.002). see s0_016-018 (Rel) & s0_028-030 (Align) _reeval_score_thr_0  ｜[2026-07-05 追記 val per-class 署名分解] signature_narrow(4:Syringe/NeedleH/Skewer/Scalpel) Rel 81.14±0.49 vs Align 83.57±0.46 → Δ=-2.43pp(3seed全負) ✅Align有意優位。 ubiquitous_ctrl(4) Rel 67.06 vs Align 64.97 → +2.09pp ✅Rel有意。 per-class頑健差: Syringe-6.65/Scalpel-2.09=Align勝, 対照群=Rel勝, Raspatory+12.85=Rel勝。 ★重要: この検出AP優位(Align)は下流を予測しない — 下流有用性比較①で Rel-DETR frozen→TeCNO が phase acc+5.2pp(8.7σ)圧勝。→検出AP≠det→phase有用性、凍結源=Relation-DETR確定。証跡 experiments/analysis/signature_subset_detector_compare/(val per-class 分解, 先行Resultはtest overall mAP)",completed,,True,原則 GPU不要（per_class_ap.json 既存の再解析）。classwise 再eval が要る場合のみ survey 実行機（philip 想定）で eval-only。,,,S0,must,凍結源候補の signature 部分集合 per-class AP 比較（Relation-DETR vs AlignDETR）
392ee4d4-7777-8184-9d34-c954492e93b3,2026-07-03T10:23:00.000Z,2026-07-03T10:23:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-03T10:23:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",456,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.9492, macro_f1=0.8221, jaccard=0.7916, edit=44.1520, segF1@50=0.5222
②object-token det→phase。Δ_phase vs S4 base 0.8986（within-server）",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/t1a_3seed_det123_p456_aug_001_t1a_3seed_det123_p456_aug_seed456,"{""start"": ""2026-07-03T10:23:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_3seed_det123_p456_aug_001_t1a_3seed_det123_p456_aug_seed456
392ee4d4-7777-81ea-9056-ede564e6ee33,2026-07-03T10:23:00.000Z,2026-07-03T10:23:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-03T10:23:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",456,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.9578, macro_f1=0.8267, jaccard=0.8001, edit=43.2973, segF1@50=0.4838
②object-token det→phase。Δ_phase vs S4 base 0.8986（within-server）",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/t1a_3seed_det123_p456_frozen_001_t1a_3seed_det123_p456_frozen_seed456,"{""start"": ""2026-07-03T10:23:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_3seed_det123_p456_frozen_001_t1a_3seed_det123_p456_frozen_seed456
392ee4d4-7777-8133-a6d6-d8e2a7b17c79,2026-07-03T10:23:00.000Z,2026-07-05T00:36:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-05T00:36:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",456,"phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal, jaccard strict)","phase acc=0.9360, macro_f1=0.7969, jaccard=0.7536, edit=48.0287, segF1@50=0.4607
①信号 det→phase。Δ_phase vs S4 base 0.8986±0.0034",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/b2a_det2phase_toolpresence_017_b2a_det2phase_toolpresence_seed456,"{""start"": ""2026-07-03T10:22:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,b2a_det2phase_toolpresence_017_b2a_det2phase_toolpresence_seed456
392ee4d4-7777-8139-83c6-ffc0d2b829a0,2026-07-03T10:22:00.000Z,2026-07-05T00:36:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-05T00:36:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",456,"phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal, jaccard strict)","phase acc=0.9413, macro_f1=0.8121, jaccard=0.7752, edit=48.2906, segF1@50=0.4979
①信号 det→phase。Δ_phase vs S4 base 0.8986±0.0034",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/b2a_det2phase_toolpresence_016_b2a_det2phase_toolpresence_seed456,"{""start"": ""2026-07-03T10:22:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,b2a_det2phase_toolpresence_016_b2a_det2phase_toolpresence_seed456
392ee4d4-7777-815b-8218-fa4dfff2d9d4,2026-07-03T10:22:00.000Z,2026-07-03T10:22:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-03T10:22:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",456,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.8950, macro_f1=0.6715, jaccard=0.6175, edit=33.9744, segF1@50=0.3085
工程単独分母（凍結 TeCNO）。Δ_phase の基準点",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/phase1/s4_phase_baseline_028_frozen_tecno_phase_baseline_seed456,"{""start"": ""2026-07-03T10:22:00.000+00:00"", ""end"": null, ""time_zone"": null}",S4,must,s4_phase_baseline_028_frozen_tecno_phase_baseline_seed456
392ee4d4-7777-810d-a5b3-f3c189f1dfdb,2026-07-03T10:21:00.000Z,2026-07-03T10:21:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-03T10:21:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",456,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.8911, macro_f1=0.7205, jaccard=0.6500, edit=40.2540, segF1@50=0.3832
工程単独分母（凍結 TeCNO）。Δ_phase の基準点",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/phase1/s4_phase_baseline_027_frozen_tecno_phase_baseline_seed456,"{""start"": ""2026-07-03T10:21:00.000+00:00"", ""end"": null, ""time_zone"": null}",S4,must,s4_phase_baseline_027_frozen_tecno_phase_baseline_seed456
392ee4d4-7777-81b2-8086-ca200a09f18f,2026-07-03T10:21:00.000Z,2026-07-03T10:21:00.000Z,bd0609749afdfa2a356ef625a73628cddf38d4a9,"{""start"": ""2026-07-03T10:21:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",123,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.9498, macro_f1=0.8210, jaccard=0.7899, edit=49.7076, segF1@50=0.5672
②object-token det→phase。Δ_phase vs S4 base 0.8986（within-server）",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/t1a_3seed_det123_p123_aug_001_t1a_3seed_det123_p123_aug_seed123,"{""start"": ""2026-07-03T10:21:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_3seed_det123_p123_aug_001_t1a_3seed_det123_p123_aug_seed123
