reference,hts_annotation,frame,reason
phase,tool_seg,05_1_1011,listed_but_zero_annotation
phase,tool_seg,05_1_1012,listed_but_zero_annotation
phase,tool_seg,05_1_1013,listed_but_zero_annotation
phase,tool_seg,05_1_1015,listed_but_zero_annotation
phase,tool_seg,05_1_1016,listed_but_zero_annotation
phase,tool_seg,05_1_1017,listed_but_zero_annotation
phase,tool_seg,05_1_1018,listed_but_zero_annotation
phase,tool_seg,05_1_1020,listed_but_zero_annotation
phase,tool_seg,05_1_1021,listed_but_zero_annotation
phase,tool_seg,05_1_1022,listed_but_zero_annotation
phase,tool_seg,05_1_1023,listed_but_zero_annotation
phase,tool_seg,05_1_1024,not_in_hts_universe
phase,tool_seg,05_1_1025,not_in_hts_universe
phase,tool_seg,05_1_1026,listed_but_zero_annotation
phase,tool_seg,05_1_1027,not_in_hts_universe
phase,tool_seg,05_1_1028,not_in_hts_universe
phase,tool_seg,05_1_1029,listed_but_zero_annotation
phase,tool_seg,05_1_1031,not_in_hts_universe
phase,tool_seg,05_1_1149,not_in_hts_universe
phase,tool_seg,05_1_1150,listed_but_zero_annotation
phase,tool_seg,05_1_1151,listed_but_zero_annotation
phase,tool_seg,05_1_1152,listed_but_zero_annotation
phase,tool_seg,05_1_1153,listed_but_zero_annotation
phase,tool_seg,05_1_1154,listed_but_zero_annotation
phase,tool_seg,05_1_1155,listed_but_zero_annotation
phase,tool_seg,05_1_1156,listed_but_zero_annotation
phase,tool_seg,05_1_1157,listed_but_zero_annotation
phase,tool_seg,05_1_1158,listed_but_zero_annotation
phase,tool_seg,05_1_1159,listed_but_zero_annotation
phase,tool_seg,05_1_1160,listed_but_zero_annotation
phase,tool_seg,05_1_1161,listed_but_zero_annotation
phase,tool_seg,05_1_1162,listed_but_zero_annotation
phase,tool_seg,05_1_1163,listed_but_zero_annotation
phase,tool_seg,05_1_1164,listed_but_zero_annotation
phase,tool_seg,05_1_1165,listed_but_zero_annotation
phase,tool_seg,05_1_1166,listed_but_zero_annotation
phase,tool_seg,05_1_1167,listed_but_zero_annotation
phase,tool_seg,05_1_1168,listed_but_zero_annotation
phase,tool_seg,05_1_1170,not_in_hts_universe
phase,tool_seg,05_1_1171,listed_but_zero_annotation
phase,tool_seg,05_1_1172,listed_but_zero_annotation
phase,tool_seg,05_1_1173,listed_but_zero_annotation
phase,tool_seg,05_1_1176,not_in_hts_universe
phase,tool_seg,05_1_1177,listed_but_zero_annotation
phase,tool_seg,05_1_1178,listed_but_zero_annotation
phase,tool_seg,05_1_1179,listed_but_zero_annotation
phase,tool_seg,05_1_1180,listed_but_zero_annotation
phase,tool_seg,05_1_1181,listed_but_zero_annotation
phase,tool_seg,05_1_1183,listed_but_zero_annotation
phase,tool_seg,05_1_1184,listed_but_zero_annotation
phase,tool_seg,05_1_1185,listed_but_zero_annotation
phase,tool_seg,05_1_1186,listed_but_zero_annotation
phase,tool_seg,05_1_1187,listed_but_zero_annotation
phase,tool_seg,05_1_1188,listed_but_zero_annotation
phase,tool_seg,05_1_1189,listed_but_zero_annotation
phase,tool_seg,05_1_1190,listed_but_zero_annotation
phase,tool_seg,05_1_1191,not_in_hts_universe
phase,tool_seg,05_1_1194,listed_but_zero_annotation
phase,tool_seg,05_1_1203,not_in_hts_universe
phase,tool_seg,05_1_1204,listed_but_zero_annotation
phase,tool_seg,05_1_1205,listed_but_zero_annotation
phase,tool_seg,05_1_1206,listed_but_zero_annotation
phase,tool_seg,05_1_1207,listed_but_zero_annotation
phase,tool_seg,05_1_1208,listed_but_zero_annotation
phase,tool_seg,05_1_1210,listed_but_zero_annotation
phase,tool_seg,05_1_1211,listed_but_zero_annotation
phase,tool_seg,05_1_1212,listed_but_zero_annotation
phase,tool_seg,05_1_1213,listed_but_zero_annotation
phase,tool_seg,05_1_1214,listed_but_zero_annotation
phase,tool_seg,05_1_1215,not_in_hts_universe
phase,tool_seg,05_1_1351,not_in_hts_universe
phase,tool_seg,05_1_1363,listed_but_zero_annotation
phase,tool_seg,05_1_1364,listed_but_zero_annotation
phase,tool_seg,05_1_1366,listed_but_zero_annotation
phase,tool_seg,05_1_1376,listed_but_zero_annotation
phase,tool_seg,05_1_1378,listed_but_zero_annotation
phase,tool_seg,05_1_1388,listed_but_zero_annotation
phase,tool_seg,05_1_1390,listed_but_zero_annotation
phase,tool_seg,05_1_1393,not_in_hts_universe
phase,tool_seg,05_1_1394,listed_but_zero_annotation
phase,tool_seg,05_1_1406,not_in_hts_universe
phase,tool_seg,05_1_1407,not_in_hts_universe
phase,tool_seg,05_1_1415,listed_but_zero_annotation
phase,tool_seg,05_1_1417,listed_but_zero_annotation
phase,tool_seg,05_1_1418,listed_but_zero_annotation
phase,tool_seg,05_1_1421,listed_but_zero_annotation
phase,tool_seg,05_1_1422,listed_but_zero_annotation
phase,tool_seg,05_1_1423,not_in_hts_universe
phase,tool_seg,05_1_1424,not_in_hts_universe
phase,tool_seg,05_1_1425,listed_but_zero_annotation
phase,tool_seg,05_1_1426,listed_but_zero_annotation
phase,tool_seg,05_1_1431,not_in_hts_universe
phase,tool_seg,05_1_1437,not_in_hts_universe
phase,tool_seg,05_1_1445,listed_but_zero_annotation
phase,tool_seg,05_1_1448,listed_but_zero_annotation
phase,tool_seg,05_1_1459,not_in_hts_universe
phase,tool_seg,05_1_1460,listed_but_zero_annotation
phase,tool_seg,05_1_1461,listed_but_zero_annotation
phase,tool_seg,05_1_1462,listed_but_zero_annotation
phase,tool_seg,05_1_1463,listed_but_zero_annotation
phase,tool_seg,05_1_1464,listed_but_zero_annotation
phase,tool_seg,05_1_1472,listed_but_zero_annotation
phase,tool_seg,05_1_1473,listed_but_zero_annotation
phase,tool_seg,05_1_1474,listed_but_zero_annotation
phase,tool_seg,05_1_1489,not_in_hts_universe
phase,tool_seg,05_1_1490,not_in_hts_universe
phase,tool_seg,05_1_1501,not_in_hts_universe
phase,tool_seg,05_1_1504,not_in_hts_universe
phase,tool_seg,05_1_1505,not_in_hts_universe
phase,tool_seg,05_1_1510,listed_but_zero_annotation
phase,tool_seg,05_1_1515,not_in_hts_universe
phase,tool_seg,05_1_1516,not_in_hts_universe
phase,tool_seg,05_1_1523,listed_but_zero_annotation
phase,tool_seg,05_1_1524,listed_but_zero_annotation
phase,tool_seg,05_1_1525,listed_but_zero_annotation
phase,tool_seg,05_1_1527,listed_but_zero_annotation
phase,tool_seg,05_1_1528,listed_but_zero_annotation
phase,tool_seg,05_1_1529,listed_but_zero_annotation
phase,tool_seg,05_1_1530,listed_but_zero_annotation
phase,tool_seg,05_1_1531,not_in_hts_universe
phase,tool_seg,05_1_1532,not_in_hts_universe
phase,tool_seg,05_1_1533,not_in_hts_universe
phase,tool_seg,05_1_1535,not_in_hts_universe
phase,tool_seg,05_1_1536,not_in_hts_universe
phase,tool_seg,05_1_1537,not_in_hts_universe
phase,tool_seg,05_1_1538,not_in_hts_universe
phase,tool_seg,05_1_1539,listed_but_zero_annotation
phase,tool_seg,05_1_1547,listed_but_zero_annotation
phase,tool_seg,05_1_1550,listed_but_zero_annotation
phase,tool_seg,05_1_1553,listed_but_zero_annotation
phase,tool_seg,05_1_1560,listed_but_zero_annotation
phase,tool_seg,05_1_1561,listed_but_zero_annotation
phase,tool_seg,05_1_1567,listed_but_zero_annotation
phase,tool_seg,05_1_1570,listed_but_zero_annotation
phase,tool_seg,05_1_1571,listed_but_zero_annotation
phase,tool_seg,05_1_1587,listed_but_zero_annotation
phase,tool_seg,05_1_1588,listed_but_zero_annotation
phase,tool_seg,05_1_1590,not_in_hts_universe
phase,tool_seg,05_1_1591,listed_but_zero_annotation
phase,tool_seg,05_1_1594,not_in_hts_universe
phase,tool_seg,05_1_1596,listed_but_zero_annotation
phase,tool_seg,05_1_1605,listed_but_zero_annotation
phase,tool_seg,05_1_1618,not_in_hts_universe
phase,tool_seg,05_1_1621,not_in_hts_universe
phase,tool_seg,05_1_1622,listed_but_zero_annotation
phase,tool_seg,05_1_1623,listed_but_zero_annotation
phase,tool_seg,05_1_1641,listed_but_zero_annotation
phase,tool_seg,05_1_1642,not_in_hts_universe
phase,tool_seg,05_1_1644,listed_but_zero_annotation
phase,tool_seg,05_1_1655,not_in_hts_universe
phase,tool_seg,05_1_1656,not_in_hts_universe
phase,tool_seg,05_1_1657,not_in_hts_universe
phase,tool_seg,05_1_1658,not_in_hts_universe
phase,tool_seg,05_1_1665,listed_but_zero_annotation
phase,tool_seg,05_1_1671,listed_but_zero_annotation
phase,tool_seg,05_1_1672,listed_but_zero_annotation
phase,tool_seg,05_1_1673,listed_but_zero_annotation
phase,tool_seg,05_1_1674,listed_but_zero_annotation
phase,tool_seg,05_1_1675,listed_but_zero_annotation
phase,tool_seg,05_2_0004,listed_but_zero_annotation
phase,tool_seg,05_2_0013,listed_but_zero_annotation
phase,tool_seg,05_2_0014,listed_but_zero_annotation
phase,tool_seg,05_2_0015,listed_but_zero_annotation
phase,tool_seg,05_2_0016,listed_but_zero_annotation
phase,tool_seg,05_2_0028,listed_but_zero_annotation
phase,tool_seg,05_2_0032,listed_but_zero_annotation
phase,tool_seg,05_2_0036,listed_but_zero_annotation
phase,tool_seg,05_2_0043,not_in_hts_universe
phase,tool_seg,05_2_0045,listed_but_zero_annotation
phase,tool_seg,05_2_0046,not_in_hts_universe
phase,tool_seg,05_2_0048,listed_but_zero_annotation
phase,tool_seg,05_2_0049,listed_but_zero_annotation
phase,tool_seg,05_2_0050,listed_but_zero_annotation
phase,tool_seg,05_2_0051,listed_but_zero_annotation
phase,tool_seg,05_2_0052,listed_but_zero_annotation
phase,tool_seg,05_2_0053,listed_but_zero_annotation
phase,tool_seg,05_2_0054,listed_but_zero_annotation
phase,tool_seg,05_2_0055,listed_but_zero_annotation
phase,tool_seg,05_2_0057,listed_but_zero_annotation
phase,tool_seg,05_2_0058,listed_but_zero_annotation
phase,tool_seg,05_2_0059,listed_but_zero_annotation
phase,tool_seg,05_2_0060,listed_but_zero_annotation
phase,tool_seg,05_2_0061,listed_but_zero_annotation
phase,tool_seg,05_2_0062,listed_but_zero_annotation
phase,tool_seg,05_2_0063,listed_but_zero_annotation
phase,tool_seg,05_2_0064,listed_but_zero_annotation
phase,tool_seg,05_2_0065,listed_but_zero_annotation
phase,tool_seg,05_2_0066,listed_but_zero_annotation
phase,tool_seg,05_2_0070,listed_but_zero_annotation
phase,tool_seg,05_2_0071,listed_but_zero_annotation
phase,tool_seg,05_2_0072,listed_but_zero_annotation
phase,tool_seg,05_2_0073,listed_but_zero_annotation
phase,tool_seg,05_2_0074,listed_but_zero_annotation
phase,tool_seg,05_2_0075,listed_but_zero_annotation
phase,tool_seg,05_2_0076,listed_but_zero_annotation
phase,tool_seg,05_2_0077,listed_but_zero_annotation
phase,tool_seg,05_2_0078,listed_but_zero_annotation
phase,tool_seg,05_2_0079,listed_but_zero_annotation
phase,tool_seg,05_2_0080,listed_but_zero_annotation
phase,tool_seg,05_2_0081,listed_but_zero_annotation
phase,tool_seg,05_2_0082,listed_but_zero_annotation
phase,tool_seg,05_2_0083,listed_but_zero_annotation
phase,tool_seg,05_2_0084,not_in_hts_universe
phase,tool_seg,05_2_0085,not_in_hts_universe
phase,tool_seg,05_2_0148,listed_but_zero_annotation
phase,tool_seg,05_2_0161,listed_but_zero_annotation
phase,tool_seg,05_2_0163,listed_but_zero_annotation
phase,tool_seg,05_2_0164,not_in_hts_universe
phase,tool_seg,05_2_0165,listed_but_zero_annotation
phase,tool_seg,05_2_0173,not_in_hts_universe
phase,tool_seg,05_2_0174,not_in_hts_universe
phase,tool_seg,05_2_0175,not_in_hts_universe
phase,tool_seg,05_2_0176,listed_but_zero_annotation
phase,tool_seg,05_2_0177,listed_but_zero_annotation
phase,tool_seg,05_2_0178,not_in_hts_universe
phase,tool_seg,05_2_0179,not_in_hts_universe
phase,tool_seg,05_2_0180,not_in_hts_universe
phase,tool_seg,05_2_0181,listed_but_zero_annotation
phase,tool_seg,05_2_0182,listed_but_zero_annotation
phase,tool_seg,05_2_0183,listed_but_zero_annotation
phase,tool_seg,05_2_0184,listed_but_zero_annotation
phase,tool_seg,05_2_0185,listed_but_zero_annotation
phase,tool_seg,05_2_0186,listed_but_zero_annotation
phase,tool_seg,05_2_0187,listed_but_zero_annotation
phase,tool_seg,05_2_0188,listed_but_zero_annotation
phase,tool_seg,05_2_0189,listed_but_zero_annotation
phase,tool_seg,05_2_0190,not_in_hts_universe
phase,tool_seg,05_2_0191,listed_but_zero_annotation
phase,tool_seg,05_2_0192,listed_but_zero_annotation
phase,tool_seg,05_2_0193,not_in_hts_universe
phase,tool_seg,05_2_0206,listed_but_zero_annotation
phase,tool_seg,05_2_0221,not_in_hts_universe
phase,tool_seg,05_2_0222,listed_but_zero_annotation
phase,tool_seg,05_2_0223,listed_but_zero_annotation
phase,tool_seg,05_2_0224,listed_but_zero_annotation
phase,tool_seg,05_2_0225,listed_but_zero_annotation
phase,tool_seg,05_2_0226,listed_but_zero_annotation
phase,tool_seg,05_2_0227,listed_but_zero_annotation
phase,tool_seg,05_2_0228,listed_but_zero_annotation
phase,tool_seg,05_2_0229,listed_but_zero_annotation
phase,tool_seg,05_2_0230,listed_but_zero_annotation
phase,tool_seg,05_2_0231,listed_but_zero_annotation
phase,tool_seg,05_2_0232,not_in_hts_universe
phase,tool_seg,05_2_0241,listed_but_zero_annotation
phase,tool_seg,06_1_0001,listed_but_zero_annotation
phase,tool_seg,06_1_0002,listed_but_zero_annotation
phase,tool_seg,06_1_0003,listed_but_zero_annotation
phase,tool_seg,06_1_0004,listed_but_zero_annotation
phase,tool_seg,06_1_0005,listed_but_zero_annotation
phase,tool_seg,06_1_0006,listed_but_zero_annotation
phase,tool_seg,06_1_0007,listed_but_zero_annotation
phase,tool_seg,06_1_0008,listed_but_zero_annotation
phase,tool_seg,06_1_0009,listed_but_zero_annotation
phase,tool_seg,06_1_0010,listed_but_zero_annotation
phase,tool_seg,06_1_0011,listed_but_zero_annotation
phase,tool_seg,06_1_0239,not_in_hts_universe
phase,tool_seg,06_1_0248,not_in_hts_universe
phase,tool_seg,06_1_0255,listed_but_zero_annotation
phase,tool_seg,06_1_0258,not_in_hts_universe
phase,tool_seg,06_1_0262,not_in_hts_universe
phase,tool_seg,06_1_0303,listed_but_zero_annotation
phase,tool_seg,06_1_0358,listed_but_zero_annotation
phase,tool_seg,06_1_0383,not_in_hts_universe
phase,tool_seg,06_1_0419,not_in_hts_universe
phase,tool_seg,06_1_0427,not_in_hts_universe
phase,tool_seg,06_1_0436,listed_but_zero_annotation
phase,tool_seg,06_1_0459,not_in_hts_universe
phase,tool_seg,06_1_0491,not_in_hts_universe
phase,tool_seg,06_1_0497,not_in_hts_universe
phase,tool_seg,06_1_0559,not_in_hts_universe
phase,tool_seg,06_1_0686,not_in_hts_universe
phase,tool_seg,06_1_0740,not_in_hts_universe
phase,tool_seg,06_1_0772,not_in_hts_universe
phase,tool_seg,06_1_0830,not_in_hts_universe
phase,tool_seg,06_1_0837,not_in_hts_universe
phase,tool_seg,06_1_0874,not_in_hts_universe
phase,tool_seg,06_1_0885,not_in_hts_universe
phase,tool_seg,06_1_0897,not_in_hts_universe
phase,tool_seg,06_1_0901,not_in_hts_universe
phase,tool_seg,06_1_0935,not_in_hts_universe
phase,tool_seg,06_1_0979,not_in_hts_universe
phase,tool_seg,06_1_0980,listed_but_zero_annotation
phase,tool_seg,06_1_1000,listed_but_zero_annotation
phase,tool_seg,06_1_1001,not_in_hts_universe
phase,tool_seg,06_1_1002,not_in_hts_universe
phase,tool_seg,06_1_1003,not_in_hts_universe
phase,tool_seg,06_1_1004,not_in_hts_universe
phase,tool_seg,06_1_1026,not_in_hts_universe
phase,tool_seg,06_1_1055,not_in_hts_universe
phase,tool_seg,06_1_1064,not_in_hts_universe
phase,tool_seg,06_1_1126,not_in_hts_universe
phase,tool_seg,06_1_1143,not_in_hts_universe
phase,tool_seg,06_1_1183,not_in_hts_universe
phase,tool_seg,06_1_1186,not_in_hts_universe
phase,tool_seg,06_1_1224,not_in_hts_universe
phase,tool_seg,06_1_1227,not_in_hts_universe
phase,tool_seg,06_1_1228,not_in_hts_universe
phase,tool_seg,06_1_1230,not_in_hts_universe
phase,tool_seg,06_1_1231,not_in_hts_universe
phase,tool_seg,06_1_1239,not_in_hts_universe
phase,tool_seg,06_1_1257,not_in_hts_universe
phase,tool_seg,06_1_1258,not_in_hts_universe
phase,tool_seg,06_1_1284,not_in_hts_universe
phase,tool_seg,06_1_1285,not_in_hts_universe
phase,tool_seg,06_1_1286,not_in_hts_universe
phase,tool_seg,06_1_1339,not_in_hts_universe
phase,tool_seg,06_1_1340,not_in_hts_universe
phase,tool_seg,06_1_1341,not_in_hts_universe
phase,tool_seg,06_1_1342,not_in_hts_universe
phase,tool_seg,06_1_1369,not_in_hts_universe
phase,tool_seg,06_1_1370,not_in_hts_universe
phase,tool_seg,06_1_1371,not_in_hts_universe
phase,tool_seg,06_2_0290,not_in_hts_universe
phase,tool_seg,06_2_0299,listed_but_zero_annotation
phase,tool_seg,06_2_0307,listed_but_zero_annotation
phase,tool_seg,06_2_0331,listed_but_zero_annotation
phase,tool_seg,06_2_0335,not_in_hts_universe
phase,tool_seg,06_2_0346,listed_but_zero_annotation
phase,tool_seg,06_2_0355,listed_but_zero_annotation
phase,tool_seg,06_2_0385,listed_but_zero_annotation
phase,tool_seg,06_2_0386,listed_but_zero_annotation
phase,tool_seg,06_2_0436,not_in_hts_universe
phase,tool_seg,06_2_0440,not_in_hts_universe
phase,tool_seg,06_2_0459,not_in_hts_universe
phase,tool_seg,06_2_0481,not_in_hts_universe
phase,tool_seg,06_2_0490,not_in_hts_universe
phase,tool_seg,06_2_0491,not_in_hts_universe
phase,tool_seg,06_2_0513,listed_but_zero_annotation
phase,tool_seg,06_2_0536,not_in_hts_universe
phase,tool_seg,06_2_0537,not_in_hts_universe
phase,tool_seg,06_2_0590,not_in_hts_universe
phase,tool_seg,06_2_0603,not_in_hts_universe
phase,tool_seg,06_2_0635,not_in_hts_universe
phase,tool_seg,06_2_0636,not_in_hts_universe
phase,tool_seg,06_2_0664,not_in_hts_universe
phase,tool_seg,06_2_0673,not_in_hts_universe
phase,tool_seg,06_2_0715,listed_but_zero_annotation
phase,tool_seg,06_2_0741,not_in_hts_universe
phase,tool_seg,07_1_0014,not_in_hts_universe
phase,tool_seg,07_1_0015,not_in_hts_universe
phase,tool_seg,07_1_0016,not_in_hts_universe
phase,tool_seg,07_1_0017,not_in_hts_universe
phase,tool_seg,07_1_0018,not_in_hts_universe
phase,tool_seg,07_1_0019,not_in_hts_universe
phase,tool_seg,07_1_0020,not_in_hts_universe
phase,tool_seg,07_1_0021,not_in_hts_universe
phase,tool_seg,07_1_0022,not_in_hts_universe
phase,tool_seg,07_1_0023,not_in_hts_universe
phase,tool_seg,07_1_0024,not_in_hts_universe
phase,tool_seg,07_1_0025,not_in_hts_universe
phase,tool_seg,07_1_0026,not_in_hts_universe
phase,tool_seg,07_1_0027,not_in_hts_universe
phase,tool_seg,07_1_0028,not_in_hts_universe
phase,tool_seg,07_1_0029,not_in_hts_universe
phase,tool_seg,07_1_0030,not_in_hts_universe
phase,tool_seg,07_1_0031,not_in_hts_universe
phase,tool_seg,07_1_0032,not_in_hts_universe
phase,tool_seg,07_1_0368,not_in_hts_universe
phase,tool_seg,07_1_0369,not_in_hts_universe
phase,tool_seg,07_1_0370,not_in_hts_universe
phase,tool_seg,07_1_0371,not_in_hts_universe
phase,tool_seg,07_1_0372,not_in_hts_universe
phase,tool_seg,07_1_0373,not_in_hts_universe
phase,tool_seg,07_1_0374,not_in_hts_universe
phase,tool_seg,07_1_0375,not_in_hts_universe
phase,tool_seg,07_1_0376,not_in_hts_universe
phase,tool_seg,07_1_0377,not_in_hts_universe
phase,tool_seg,07_1_0378,not_in_hts_universe
phase,tool_seg,07_1_0379,not_in_hts_universe
phase,tool_seg,07_1_0380,not_in_hts_universe
phase,tool_seg,07_1_0381,not_in_hts_universe
phase,tool_seg,07_1_0382,not_in_hts_universe
phase,tool_seg,07_1_0383,not_in_hts_universe
phase,tool_seg,07_1_0384,not_in_hts_universe
phase,tool_seg,07_1_0385,not_in_hts_universe
phase,tool_seg,07_1_0386,not_in_hts_universe
phase,tool_seg,07_1_0387,not_in_hts_universe
phase,tool_seg,07_1_0388,not_in_hts_universe
phase,tool_seg,07_1_0389,not_in_hts_universe
phase,tool_seg,07_1_0390,not_in_hts_universe
phase,tool_seg,07_1_0391,not_in_hts_universe
phase,tool_seg,07_1_0392,not_in_hts_universe
phase,tool_seg,07_1_0393,not_in_hts_universe
phase,tool_seg,07_1_0394,not_in_hts_universe
phase,tool_seg,07_1_0395,not_in_hts_universe
phase,tool_seg,07_1_0396,not_in_hts_universe
phase,tool_seg,07_1_0397,not_in_hts_universe
phase,tool_seg,07_1_0398,not_in_hts_universe
phase,tool_seg,07_1_0399,not_in_hts_universe
phase,tool_seg,07_1_0400,not_in_hts_universe
phase,tool_seg,07_1_0401,not_in_hts_universe
phase,tool_seg,07_1_0402,not_in_hts_universe
phase,tool_seg,07_1_0403,not_in_hts_universe
phase,tool_seg,07_1_0404,not_in_hts_universe
phase,tool_seg,07_1_0405,not_in_hts_universe
phase,tool_seg,07_1_0406,not_in_hts_universe
phase,tool_seg,07_1_0407,not_in_hts_universe
phase,tool_seg,07_1_0408,not_in_hts_universe
phase,tool_seg,07_1_0786,not_in_hts_universe
phase,tool_seg,07_1_0810,not_in_hts_universe
phase,tool_seg,07_1_0811,not_in_hts_universe
phase,tool_seg,07_1_0812,not_in_hts_universe
phase,tool_seg,07_1_0813,not_in_hts_universe
phase,tool_seg,07_1_0814,not_in_hts_universe
phase,tool_seg,07_1_0815,not_in_hts_universe
phase,tool_seg,07_1_0816,not_in_hts_universe
phase,tool_seg,07_1_0817,not_in_hts_universe
phase,tool_seg,07_1_0818,not_in_hts_universe
phase,tool_seg,07_1_0819,not_in_hts_universe
phase,tool_seg,07_1_0820,not_in_hts_universe
phase,tool_seg,07_1_1015,not_in_hts_universe
phase,tool_seg,07_1_1065,not_in_hts_universe
phase,tool_seg,07_1_1241,not_in_hts_universe
phase,tool_seg,07_1_1281,listed_but_zero_annotation
phase,tool_seg,07_1_1629,listed_but_zero_annotation
phase,tool_seg,07_1_1632,listed_but_zero_annotation
phase,tool_seg,07_1_1633,listed_but_zero_annotation
phase,tool_seg,07_1_1675,listed_but_zero_annotation
phase,tool_seg,07_1_1676,listed_but_zero_annotation
phase,tool_seg,07_1_1687,listed_but_zero_annotation
phase,tool_seg,07_1_1688,listed_but_zero_annotation
phase,tool_seg,07_2_0279,listed_but_zero_annotation
phase,tool_seg,07_2_0283,not_in_hts_universe
phase,tool_seg,07_2_0335,listed_but_zero_annotation
phase,tool_seg,07_2_0338,listed_but_zero_annotation
phase,tool_seg,07_2_0346,listed_but_zero_annotation
phase,tool_seg,07_2_0354,listed_but_zero_annotation
phase,tool_seg,07_2_0355,not_in_hts_universe
phase,tool_seg,07_2_0360,listed_but_zero_annotation
phase,tool_seg,07_2_0361,listed_but_zero_annotation
phase,tool_seg,07_2_0365,listed_but_zero_annotation
phase,tool_seg,07_2_0374,listed_but_zero_annotation
phase,tool_seg,07_2_0383,listed_but_zero_annotation
phase,tool_seg,07_2_0389,listed_but_zero_annotation
phase,tool_seg,07_2_0393,listed_but_zero_annotation
phase,tool_seg,07_2_0425,listed_but_zero_annotation
phase,tool_seg,07_2_0426,listed_but_zero_annotation
phase,tool_seg,07_2_0427,listed_but_zero_annotation
phase,tool_seg,07_2_0428,listed_but_zero_annotation
phase,tool_seg,07_2_0429,listed_but_zero_annotation
phase,tool_seg,07_2_0440,listed_but_zero_annotation
phase,tool_seg,08_1_0159,not_in_hts_universe
phase,tool_seg,08_1_0163,not_in_hts_universe
phase,tool_seg,08_1_0167,listed_but_zero_annotation
phase,tool_seg,08_1_0180,not_in_hts_universe
phase,tool_seg,08_1_0221,listed_but_zero_annotation
phase,tool_seg,08_1_0222,listed_but_zero_annotation
phase,tool_seg,08_1_0226,listed_but_zero_annotation
phase,tool_seg,08_1_0230,listed_but_zero_annotation
phase,tool_seg,08_1_0231,listed_but_zero_annotation
phase,tool_seg,08_1_0232,listed_but_zero_annotation
phase,tool_seg,08_1_0234,not_in_hts_universe
phase,tool_seg,08_1_0235,not_in_hts_universe
phase,tool_seg,08_1_0236,not_in_hts_universe
phase,tool_seg,08_1_0240,not_in_hts_universe
phase,tool_seg,08_1_0241,not_in_hts_universe
phase,tool_seg,08_1_0248,not_in_hts_universe
phase,tool_seg,08_1_0250,not_in_hts_universe
phase,tool_seg,08_1_0254,not_in_hts_universe
phase,tool_seg,08_1_0255,not_in_hts_universe
phase,tool_seg,08_1_0317,not_in_hts_universe
phase,tool_seg,08_1_0330,not_in_hts_universe
phase,tool_seg,08_1_0331,listed_but_zero_annotation
phase,tool_seg,08_1_0377,listed_but_zero_annotation
phase,tool_seg,08_1_0378,listed_but_zero_annotation
phase,tool_seg,08_1_0379,listed_but_zero_annotation
phase,tool_seg,08_1_0380,listed_but_zero_annotation
phase,tool_seg,08_1_0381,listed_but_zero_annotation
phase,tool_seg,08_1_0391,listed_but_zero_annotation
phase,tool_seg,08_1_0392,not_in_hts_universe
phase,tool_seg,08_1_0427,not_in_hts_universe
phase,tool_seg,08_1_0441,not_in_hts_universe
phase,tool_seg,08_1_0449,not_in_hts_universe
phase,tool_seg,08_1_0454,not_in_hts_universe
phase,tool_seg,08_1_0468,not_in_hts_universe
phase,tool_seg,08_1_0486,not_in_hts_universe
phase,tool_seg,08_1_0511,not_in_hts_universe
phase,tool_seg,08_1_0521,not_in_hts_universe
phase,tool_seg,08_1_0538,not_in_hts_universe
phase,tool_seg,08_1_0569,not_in_hts_universe
phase,tool_seg,08_1_0570,not_in_hts_universe
phase,tool_seg,08_1_0571,not_in_hts_universe
phase,tool_seg,08_1_0572,not_in_hts_universe
phase,tool_seg,08_1_0594,not_in_hts_universe
phase,tool_seg,08_1_0609,listed_but_zero_annotation
phase,tool_seg,08_1_0622,not_in_hts_universe
phase,tool_seg,08_1_0645,not_in_hts_universe
phase,tool_seg,08_1_0646,not_in_hts_universe
phase,tool_seg,08_1_0647,not_in_hts_universe
phase,tool_seg,08_1_0649,listed_but_zero_annotation
phase,tool_seg,08_1_0654,listed_but_zero_annotation
phase,tool_seg,08_1_0655,listed_but_zero_annotation
phase,tool_seg,08_1_0675,not_in_hts_universe
phase,tool_seg,08_1_0686,not_in_hts_universe
phase,tool_seg,08_1_0687,listed_but_zero_annotation
phase,tool_seg,08_1_0696,not_in_hts_universe
phase,tool_seg,08_1_0697,not_in_hts_universe
phase,tool_seg,08_1_0699,listed_but_zero_annotation
phase,tool_seg,08_1_0702,listed_but_zero_annotation
phase,tool_seg,08_1_0703,listed_but_zero_annotation
phase,tool_seg,08_1_0704,listed_but_zero_annotation
phase,tool_seg,08_1_0711,listed_but_zero_annotation
phase,tool_seg,08_1_0716,not_in_hts_universe
phase,tool_seg,08_1_0719,not_in_hts_universe
phase,tool_seg,08_1_0720,not_in_hts_universe
phase,tool_seg,08_1_0725,not_in_hts_universe
phase,tool_seg,08_1_0726,not_in_hts_universe
phase,tool_seg,08_1_0740,not_in_hts_universe
phase,tool_seg,08_1_0741,not_in_hts_universe
phase,tool_seg,08_1_0768,not_in_hts_universe
phase,tool_seg,08_1_0786,not_in_hts_universe
phase,tool_seg,08_1_0788,listed_but_zero_annotation
phase,tool_seg,08_1_0793,listed_but_zero_annotation
phase,tool_seg,08_1_0822,not_in_hts_universe
phase,tool_seg,08_1_0831,not_in_hts_universe
phase,tool_seg,08_1_0843,not_in_hts_universe
phase,tool_seg,08_1_0847,not_in_hts_universe
